Bee_ID,Trial,Choice,Group_letter,Group,Low_number,High_number,Shape,Shape_number
31,67,1,A,2,6,10,CIRCLE,4
31,68,1,A,2,6,10,SQUARE,3
31,69,1,A,2,6,10,SQUARE,3
31,70,1,A,2,6,10,SQUARE,3
31,71,1,A,2,4,6,CIRCLE,4
31,72,0,A,2,4,6,CIRCLE,4
31,73,0,A,2,4,6,CIRCLE,4
31,74,1,A,2,8,10,TRIANGLE,2
31,75,0,A,2,8,10,TRIANGLE,2
31,76,1,A,2,8,10,TRIANGLE,2
31,77,0,A,2,6,10,SQUARE,3
31,78,0,A,2,6,10,SQUARE,3
31,79,1,A,2,6,10,SQUARE,3
31,80,1,A,2,6,10,TRIANGLE,2
31,81,1,A,2,6,10,TRIANGLE,2
31,82,1,A,2,6,10,TRIANGLE,2
31,83,1,A,2,6,10,TRIANGLE,2
31,84,1,A,2,4,6,CIRCLE,4
31,85,1,A,2,4,6,CIRCLE,4
31,86,0,A,2,4,6,CIRCLE,4
31,87,1,A,2,6,8,STAR,1
31,88,1,A,2,6,8,STAR,1
31,89,1,A,2,6,8,STAR,1
31,90,1,A,2,8,10,CIRCLE,4
31,91,0,A,2,8,10,CIRCLE,4
31,92,1,A,2,8,10,CIRCLE,4
31,93,1,A,2,6,8,TRIANGLE,2
31,94,1,A,2,6,8,TRIANGLE,2
31,95,1,A,2,6,8,CIRCLE,4
31,96,1,A,2,6,8,CIRCLE,4
31,97,1,A,2,6,8,CIRCLE,4
31,98,0,A,2,6,8,CIRCLE,4
31,99,1,A,2,6,10,SQUARE,3
31,100,0,A,2,6,10,SQUARE,3
32,1,1,S,1,6,8,TRIANGLE,2
32,2,1,S,1,6,8,TRIANGLE,2
32,3,1,S,1,6,8,TRIANGLE,2
32,4,0,S,1,4,10,STAR,1
32,5,0,S,1,4,10,STAR,1
32,6,0,S,1,4,10,STAR,1
32,7,1,S,1,6,10,TRIANGLE,2
32,8,1,S,1,6,10,TRIANGLE,2
32,9,1,S,1,6,10,TRIANGLE,2
32,10,1,S,1,6,10,TRIANGLE,2
32,11,1,S,1,4,6,STAR,1
32,12,1,S,1,4,6,STAR,1
32,13,0,S,1,4,6,STAR,1
32,14,1,S,1,4,6,STAR,1
32,15,1,S,1,6,8,CIRCLE,4
32,16,1,S,1,6,8,CIRCLE,4
32,17,0,S,1,6,8,CIRCLE,4
32,18,0,S,1,4,8,SQUARE,3
32,19,0,S,1,4,8,SQUARE,3
32,20,1,S,1,4,8,SQUARE,3
32,21,1,S,1,4,8,SQUARE,3
32,22,1,S,1,6,8,STAR,1
32,23,1,S,1,6,8,STAR,1
32,24,1,S,1,6,8,STAR,1
32,25,1,S,1,6,8,STAR,1
32,26,1,S,1,4,10,CIRCLE,4
32,27,0,S,1,4,10,CIRCLE,4
32,28,1,S,1,4,10,STAR,1
32,29,0,S,1,4,10,STAR,1
32,30,1,S,1,4,6,CIRCLE,4
32,31,0,S,1,4,6,CIRCLE,4
32,32,1,S,1,4,6,CIRCLE,4
32,33,0,S,1,6,10,SQUARE,3
32,34,0,S,1,6,10,SQUARE,3
32,35,1,S,1,4,8,TRIANGLE,2
32,36,0,S,1,4,8,TRIANGLE,2
32,37,0,S,1,4,8,TRIANGLE,2
32,38,1,S,1,6,10,CIRCLE,4
32,39,1,S,1,6,10,CIRCLE,4
32,40,0,S,1,6,10,CIRCLE,4
32,41,0,S,1,6,10,STAR,1
32,42,0,S,1,6,10,STAR,1
32,43,0,S,1,6,10,STAR,1
32,44,0,S,1,8,10,SQUARE,3
32,45,1,S,1,8,10,SQUARE,3
32,46,1,S,1,8,10,SQUARE,3
32,47,0,S,1,4,10,CIRCLE,4
32,48,1,S,1,4,10,CIRCLE,4
32,49,1,S,1,6,8,TRIANGLE,2
32,50,0,S,1,6,8,TRIANGLE,2
32,51,0,S,1,4,10,CIRCLE,4
32,52,1,S,1,4,10,CIRCLE,4
32,53,1,S,1,4,10,CIRCLE,4
32,54,1,S,1,4,10,CIRCLE,4
32,55,1,S,1,4,10,CIRCLE,4
32,56,1,S,1,4,10,CIRCLE,4
32,57,0,S,1,4,10,TRIANGLE,2
32,58,0,S,1,4,10,TRIANGLE,2
32,59,0,S,1,4,10,TRIANGLE,2
32,60,1,S,1,8,10,STAR,1
32,61,1,S,1,8,10,STAR,1
32,62,1,S,1,8,10,STAR,1
32,63,0,S,1,8,10,SQUARE,3
32,64,1,S,1,8,10,SQUARE,3
32,65,0,S,1,8,10,SQUARE,3
32,66,1,S,1,8,10,SQUARE,3
32,67,1,S,1,8,10,SQUARE,3
32,68,0,S,1,4,10,CIRCLE,4
32,69,0,S,1,4,10,CIRCLE,4
32,70,0,S,1,4,10,CIRCLE,4
32,71,0,S,1,4,10,CIRCLE,4
32,72,1,S,1,4,10,SQUARE,3
32,73,1,S,1,4,10,SQUARE,3
32,74,0,S,1,4,10,SQUARE,3
32,75,1,S,1,6,8,STAR,1
32,76,0,S,1,6,8,STAR,1
32,77,1,S,1,6,8,STAR,1
32,78,1,S,1,6,10,SQUARE,3
32,79,1,S,1,6,10,SQUARE,3
32,80,0,S,1,6,10,SQUARE,3
32,81,1,S,1,6,10,SQUARE,3
32,82,1,S,1,6,10,SQUARE,3
32,83,1,S,1,6,10,SQUARE,3
32,84,0,S,1,4,10,TRIANGLE,2
32,85,1,S,1,4,10,TRIANGLE,2
32,86,1,S,1,4,10,TRIANGLE,2
32,87,1,S,1,6,8,CIRCLE,4
32,88,1,S,1,6,8,CIRCLE,4
32,89,1,S,1,6,8,CIRCLE,4
32,90,1,S,1,4,8,TRIANGLE,2
32,91,1,S,1,4,8,TRIANGLE,2
32,92,0,S,1,4,8,TRIANGLE,2
32,93,1,S,1,4,8,TRIANGLE,2
32,94,1,S,1,4,10,CIRCLE,4
32,95,1,S,1,4,10,CIRCLE,4
32,96,0,S,1,4,10,CIRCLE,4
32,97,1,S,1,4,10,CIRCLE,4
32,98,0,S,1,8,10,SQUARE,3
32,99,0,S,1,8,10,SQUARE,3
32,100,0,S,1,8,10,SQUARE,3
